transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
10293,4,798,2017-12-09,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,1998-12-17
10294,46,2553,2017-01-21,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,2011-03-16
10295,89,2787,2017-03-12,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,2003-09-10
10296,69,2397,2017-04-13,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,1995-10-24
10297,43,2013,2017-11-15,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,1993-04-12
10298,41,331,2017-02-07,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,2008-03-19
10299,49,2822,2017-03-06,,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,2012-06-04
10300,5,1606,2017-07-22,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2003-02-07
10301,67,2790,2017-10-14,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1991-08-05
10303,43,2060,2017-06-26,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,1999-12-04
10304,52,2281,2017-10-28,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,2002-03-22
10305,89,1471,2017-11-08,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,1993-04-20
10306,62,2203,2017-05-27,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,1996-11-09
10307,31,264,2017-05-11,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,2006-11-10
10308,24,1888,2017-04-03,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,1999-06-23
10309,89,2204,2017-02-24,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,2010-06-07
10310,43,148,2017-09-11,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,2012-06-04
10311,68,2936,2017-11-01,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,2009-04-12
10313,38,706,2017-02-10,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,1997-05-10
10314,7,2463,2017-05-20,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,2004-09-28
10315,65,1547,2017-07-06,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,2015-04-11
10316,70,673,2017-10-29,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,2000-05-22
10317,19,2995,2017-11-18,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,1993-10-02
10320,29,786,2017-12-21,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,2016-11-22
10321,78,532,2017-10-22,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,2004-07-25
10322,56,359,2017-05-20,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90 ,1993-06-23
10323,89,2446,2017-05-26,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,1993-04-20
10324,45,3346,2017-11-12,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,2004-09-28
10325,59,3013,2017-04-28,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",2003-01-05
10326,9,1016,2017-10-25,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,2003-08-05
10327,52,813,2017-11-10,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,2001-11-25
10328,3,720,2017-11-11,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2011-08-24
10329,78,2543,2017-02-07,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,2004-07-25
10330,21,1807,2017-09-27,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,2007-08-04
10331,23,310,2017-07-24,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,2011-05-07
10332,31,389,2017-02-04,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,2006-11-10
10333,45,2786,2017-12-13,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,1997-02-09
10334,67,2206,2017-06-20,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84 ,2005-10-22
10335,66,2968,2017-04-28,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,2016-07-09
10336,13,2136,2017-12-20,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,2010-06-07
10337,52,3131,2017-04-14,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,2015-10-18
10338,40,3047,2017-10-24,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,2011-05-09
10339,44,2022,2017-10-12,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,2011-05-09
10340,46,3220,2017-01-19,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,2007-12-11
10341,29,2716,2017-01-10,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,2016-11-22
10342,17,1181,2017-11-16,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,1996-11-09
10343,10,868,2017-10-08,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,2007-08-04
10344,72,2283,2017-07-19,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,2015-10-18
10345,75,931,2017-01-23,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95 ,2003-09-09
10346,33,793,2017-09-14,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",2006-10-01
10347,19,3165,2017-07-03,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,2010-05-05
10348,90,3104,2017-06-18,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,2003-01-05
10349,78,3149,2017-09-08,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,1997-01-25
10350,11,892,2017-06-09,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,1994-09-09
10351,5,2564,2017-03-31,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2011-08-29
10352,62,2474,2017-06-11,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,2016-02-04
10353,87,949,2017-04-29,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,1998-12-16
10354,0,3245,2017-07-21,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,1997-05-10
10355,34,577,2017-02-18,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,2006-02-02
10356,88,1197,2017-12-02,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",1996-11-09
10357,81,1798,2017-02-08,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,1999-12-04
10358,53,1440,2017-04-09,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,2011-05-07
10359,31,2881,2017-10-19,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,2006-11-10
10360,42,2936,2017-01-25,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",2003-09-09
10361,41,590,2017-01-18,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,2006-10-01
10362,60,1575,2017-07-26,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",2011-08-24
10363,10,2819,2017-03-29,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,2014-03-03
10364,27,843,2017-05-17,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,2016-11-22
10365,36,3400,2017-12-04,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,1999-12-04
10366,92,3243,2017-03-14,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",1998-12-16
10367,0,970,2017-07-07,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,2005-05-10
10368,51,1442,2017-03-03,,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",2012-04-10
10369,43,1989,2017-12-08,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,2004-08-07
10370,56,2611,2017-10-15,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90 ,1997-10-04
10371,49,3039,2017-09-09,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,2012-06-04
10372,15,84,2017-07-19,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,2005-12-07
10373,0,275,2017-08-17,,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,1993-07-15
10374,13,3435,2017-08-16,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,2016-07-09
10375,76,2656,2017-05-28,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,2014-10-10
10376,36,1803,2017-01-15,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,1995-12-19
10377,88,2695,2017-02-07,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,2013-06-09
10378,0,1405,2017-11-27,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,2005-05-10
10379,59,1977,2017-09-08,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,2011-08-24
10380,45,1947,2017-01-20,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,2014-07-28
10381,14,2593,2017-10-31,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",2003-08-05
10382,23,3463,2017-02-03,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,1993-10-02
10383,50,2060,2017-07-18,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,2003-02-16
10384,86,128,2017-08-15,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,2013-06-09
10385,81,2776,2017-11-14,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,1991-07-10
10386,0,234,2017-07-09,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,2015-06-17
10387,68,3273,2017-07-15,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,2009-04-12
10388,41,567,2017-10-04,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,1997-05-10
10389,1,2087,2017-11-05,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
10390,52,1957,2017-04-07,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,2001-11-25
10391,74,614,2017-08-08,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,1997-01-25
10392,3,3324,2017-06-27,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2005-08-09
10393,31,1295,2017-10-14,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,1995-12-19
10394,25,257,2017-09-29,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65 ,1992-10-11
10395,38,440,2017-12-19,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,2011-03-16
10396,65,3352,2017-09-01,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,2015-05-21
10397,49,2835,2017-01-18,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,2012-06-04
10398,65,859,2017-05-04,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,1995-10-24
10399,38,1531,2017-02-21,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,1993-04-12
10400,87,1214,2017-06-09,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,2010-08-20
10401,1,1435,2017-04-30,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
10402,91,2348,2017-07-23,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26 ,1999-07-26
10403,87,2237,2017-11-22,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,2005-05-10
10404,92,3341,2017-06-19,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",1991-05-06
10405,18,1534,2017-11-14,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,2013-03-12
10406,72,156,2017-10-27,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,2002-08-31
10407,62,2535,2017-08-04,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,1993-06-23
10408,87,1046,2017-11-08,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,1997-08-25
10409,32,1519,2017-02-23,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,2000-11-03
10410,5,1656,2017-10-07,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2004-08-17
10411,0,395,2017-09-11,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,1991-11-10
10412,83,1486,2017-10-06,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,2013-09-16
10413,31,662,2017-07-19,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,1999-07-20
10414,3,1282,2017-03-18,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2007-08-04
10415,50,2493,2017-04-13,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,2001-11-25
10416,9,1296,2017-06-08,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,1996-11-09
10417,79,3467,2017-07-02,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,2003-09-09
10418,29,118,2017-02-18,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,2000-11-03
10419,2,994,2017-07-21,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,2005-08-09
10420,27,3014,2017-09-01,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40 ,1994-07-12
10421,81,1294,2017-07-07,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,2015-08-10
10422,90,263,2017-11-14,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,1995-12-19
10423,58,411,2017-03-26,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,2001-11-25
10424,93,3267,2017-06-04,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,2006-10-01
10425,24,1602,2017-01-31,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,2011-05-07
10426,21,87,2017-07-20,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1996-04-05
10427,92,3022,2017-09-26,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,1991-01-21
10428,65,1806,2017-03-13,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,2015-05-21
10429,24,1274,2017-06-10,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,2011-05-07
10430,42,1791,2017-01-10,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",2007-12-11
10431,5,2004,2017-01-17,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2004-08-17
10432,21,3462,2017-06-03,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,2014-03-03
10433,13,943,2017-03-09,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,2016-07-09
10434,19,579,2017-08-07,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,2009-03-08
10435,14,3468,2017-12-29,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",2003-08-05
10436,49,1241,2017-10-16,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,1997-02-09
10437,0,3122,2017-04-05,,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,2005-08-09
10438,88,3456,2017-08-28,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,1998-12-16
10439,8,2128,2017-12-17,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13 ",2016-07-09
10440,30,3251,2017-09-29,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89 ,1991-05-06
10441,93,2791,2017-10-15,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,2000-11-03
10442,42,603,2017-04-13,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",2008-03-19
10443,74,2718,2017-01-17,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,1997-02-09
10444,30,11,2017-08-02,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,1991-11-10
10445,66,2750,2017-06-17,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,2016-07-09
10446,3,1123,2017-01-04,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2012-09-15
10447,75,874,2017-01-21,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95 ,2006-05-22
10448,54,1080,2017-11-13,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,2011-08-24
10449,1,1233,2017-07-02,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
10450,81,2181,2017-08-01,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,1997-08-25
10451,61,902,2017-01-10,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,2015-06-17
10452,92,797,2017-12-09,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",2003-01-05
10453,12,165,2017-12-17,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2003-08-05
10454,31,240,2017-10-03,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36 ,1997-08-25
10455,64,217,2017-11-06,,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",2011-08-24
10456,5,2656,2017-03-10,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2016-07-09
10457,70,310,2017-02-07,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,2011-01-10
10458,56,2855,2017-07-16,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90 ,1993-06-23
10459,95,1847,2017-11-28,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,2003-09-10
10460,83,1233,2017-07-15,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,1993-04-20
10461,16,2962,2017-09-07,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",1992-10-11
10462,34,3394,2017-10-08,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,2003-03-18
10463,43,935,2017-05-09,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,1991-01-21
10464,66,230,2017-02-27,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,2016-07-09
10465,28,2148,2017-06-25,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",1991-11-10
10466,85,2520,2017-01-04,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36 ,1997-08-25
10467,53,1300,2017-11-25,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,1997-02-09
10468,77,173,2017-07-04,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,2000-11-03
10469,57,1383,2017-11-03,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,1991-01-21
10470,23,534,2017-12-24,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,1993-10-02
10471,80,398,2017-10-27,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,1997-01-25
10472,54,2883,2017-07-19,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,1993-07-20
10473,72,395,2017-11-30,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,1993-06-23
10474,45,507,2017-11-24,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,1993-04-12
10475,54,3365,2017-10-20,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,2009-04-12
10476,10,2695,2017-12-26,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,2014-03-03
10477,77,973,2017-07-09,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,2011-05-09
10478,49,508,2017-07-05,,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,1993-06-23
10479,94,2201,2017-03-19,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,1994-08-10
10480,12,2468,2017-08-30,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,2004-07-25
10481,25,703,2017-05-29,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65 ,2016-02-04
10482,66,2036,2017-09-29,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,2010-11-05
10483,52,935,2017-11-07,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,2015-08-02
10484,33,1347,2017-02-07,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",1992-10-11
10485,5,1956,2017-10-24,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2003-02-07
10486,41,43,2017-08-14,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,1997-05-10
10487,50,695,2017-06-09,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,2002-03-22
10488,12,2588,2017-01-25,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,2004-07-25
10489,81,2799,2017-03-19,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,2004-12-18
10490,88,799,2017-07-27,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,2002-10-10
10491,0,2512,2017-06-22,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,1991-11-07
10492,3,2294,2017-03-16,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2012-09-15
10493,78,3497,2017-09-12,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,2004-07-25
10494,34,3113,2017-08-28,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,1994-07-12
10495,35,2360,2017-03-25,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2005-08-09
10496,32,3389,2017-10-10,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,2002-03-22
10497,65,3420,2017-07-05,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,2016-12-06
10498,70,475,2017-11-01,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,2015-04-11
10499,29,701,2017-11-25,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,1999-07-20
10500,32,2118,2017-02-11,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,1997-08-25
10501,95,1274,2017-01-21,,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,2003-09-10
10502,79,3122,2017-05-14,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,2004-12-18
10503,88,1852,2017-03-15,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,1998-12-16
10504,18,2133,2017-09-01,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,1992-10-02
10505,58,361,2017-08-06,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,2015-05-21
10506,97,242,2017-04-07,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96 ,2016-03-29
10507,95,3055,2017-07-19,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,2006-11-10
10508,10,388,2017-06-23,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,2013-03-12
10509,30,1773,2017-06-01,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,1995-12-19
10510,96,2558,2017-11-28,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,2002-10-10
10511,45,2361,2017-06-04,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,2004-09-28
10512,47,727,2017-02-26,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42 ",2006-10-01
